sample_id,region,season,hour,ambient_temp_c,solar_irradiance_peak_w_m2,wind_speed_m_s,length_m,width_m,height_m,wall_thickness_m,roof_thickness_m,orientation,primary_material,insulation_thickness_m,pcm_thickness_m,occupant_count,equipment_load_w,air_changes_per_hour,indoor_temp_c,roof_loss_w,wall_loss_w,ground_loss_w,ventilation_loss_w,total_loss_w,envelope_r_wall,envelope_r_roof,room_volume_m3
3094,siachen,summer,11,5.65,900,8.2,5.391397977889604,4.567213591776209,2.267214737535923,0.17164700444163275,0.17486080444711416,west,rammed-earth,0.04241642586450334,0.04717819035859666,6,171.59328359960423,2.6473143011813343,14.0315,0.0,61.034,582.85,300.9276,944.8117,2.2356,1.75883,40.35
3095,siachen,winter,3,-34.45,0,14.5,5.318583131569328,3.821553210432503,2.983194282825416,0.2424833084050616,0.29653630985063395,north,insulated-composite,0.0,0.0,7,173.93754627215526,0.9544693450144615,-28.0424,483.1135,108.108,200.2753,82.4408,873.9375,2.69426,0.26958,40.104
3096,spiti,summer,19,7.249999999999999,0,8.2,3.107394343841892,4.06503161768916,2.8595917225561633,0.39454287077090466,0.12570584976738342,south,rammed-earth,0.0,0.0,8,198.88168155666136,2.1146842366311485,13.3171,670.6236,150.9156,94.3549,82.9876,998.8817,1.46127,0.11428,19.244
3097,ladakh,winter,9,-15.1,480,14.5,3.418196168583192,4.315103136641487,2.7944282600983286,0.3597611431965334,0.11614153268929178,west,insulated-composite,0.1178944416088993,0.02612954992361346,3,93.11053991897013,1.9264760321761252,-7.7122,2.593,28.947,246.5336,115.037,393.1105,7.7441,3.85234,24.048
3098,kaza,winter,15,-15.975,460,14.5,3.3102060635318766,3.1357389326705447,2.439811629430244,0.3890058611538614,0.2805971374292986,west,insulated-composite,0.1377695952591107,0.015103578682215365,1,173.25812899218545,0.5595511208747752,-7.7887,4.0216,19.7149,231.5127,18.009,273.2581,8.59781,4.53062,11.697
3099,spiti,summer,10,14.25,840,8.2,5.3615857995004905,4.22743892931667,3.0912679328248673,0.34246575881401786,0.11848767998660861,south,insulated-composite,0.11762098090326255,0.015666497078373115,6,168.0512729294906,0.5259320716440883,23.7511,0.0,35.9824,714.1505,77.1539,827.2869,7.47389,3.77643,45.937
3100,spiti,winter,14,-15.45,600,14.5,3.502104697630979,3.610013285224313,2.9479740588178585,0.20969584612672706,0.18722408637684368,west,rammed-earth,0.0,0.04676308005933827,6,82.27913749171363,2.6602273322798573,-7.1954,0.0,211.8504,288.0303,185.901,685.7817,1.08841,0.48196,25.187
3101,kaza,summer,12,18.125,920,8.2,5.105578012799175,4.433285443584154,2.280219201261531,0.39712880557771335,0.16864115234173993,west,insulated-composite,0.0,0.0,1,126.10487392427372,0.9123248181588561,31.0777,0.0,66.8262,1260.0446,119.1213,1445.992,4.41254,0.15331,29.991
3102,kaza,winter,1,-22.175,0,14.5,5.214576991054924,3.219158104495091,2.7625410527307346,0.15941570614598963,0.25534987922589747,west,insulated-composite,0.13533957885320758,0.0,3,101.90437074192914,0.7829437875452894,-14.9332,28.0535,47.9909,263.4268,62.4332,401.9044,5.87248,4.33334,32.76
3103,siachen,summer,20,-4.949999999999999,0,8.2,5.716026501795479,2.9084711597711146,2.3408128809560864,0.17221954112201737,0.247337826834408,south,rammed-earth,0.0530980948800551,0.0,5,167.85026773748658,2.557095593926848,2.7458,69.7656,111.8658,313.7234,172.4955,667.8503,2.24688,1.83389,26.079
3104,kaza,winter,18,-20.075000000000003,10,14.5,4.041180330361119,4.363965044553587,2.8206737189643514,0.25591393424808123,0.10331392871991482,north,insulated-composite,0.0,0.0,5,123.76838080766821,0.7173605370085094,-16.2834,685.6998,55.9508,0.0,31.2893,772.9399,2.84349,0.09392,34.225
3105,ladakh,summer,9,13.8,720,8.2,3.244920377576719,4.255936093623364,2.6144777643283144,0.20488387657430546,0.12802011679683417,south,insulated-composite,0.0683584457880638,0.0,4,100.27689950487283,0.6707141401006558,23.4013,0.0,45.6951,444.8133,53.967,544.4754,4.34796,2.18785,24.933
3106,kaza,winter,13,-13.575,700,14.5,3.0365068324584508,3.6921704994468456,2.2215898317965097,0.30336389227143723,0.18448427601590206,west,rammed-earth,0.0,0.0,8,108.79201917294407,2.594741507441524,-2.3965,93.0721,196.5672,484.8813,134.2714,908.792,1.12357,0.16771,13.773
3107,siachen,summer,17,1.5500000000000007,270,8.2,5.6489596712436745,3.3102126750690215,2.6946125242382126,0.23625048285514264,0.21382360029188802,east,insulated-composite,0.04381042247978906,0.0,7,44.83541990028457,1.0870122724365645,10.5423,33.9841,78.2074,522.5711,110.0729,744.8354,3.95259,1.52197,33.503
3108,kaza,summer,21,5.125,0,8.2,5.952014803804016,4.730357487441729,2.761877835613361,0.38319994005264907,0.24284704386070524,east,insulated-composite,0.06867268655392349,0.0,4,50.71386865558875,1.0888576971410555,11.2472,74.8866,47.8526,221.167,106.8076,450.7139,6.33877,2.30176,47.669
3109,ladakh,winter,6,-21.0,15,14.5,3.776048767161732,2.6724281433015333,3.1783750766120806,0.24888728675467064,0.23382652978491145,north,insulated-composite,0.0,0.0,1,174.87047783173168,0.3018362410956243,-16.1945,218.1755,60.8933,0.0,9.539,288.6077,2.76541,0.21257,19.566
3110,ladakh,summer,22,5.2,0,8.2,4.789323108207291,3.1360286956869357,2.486547404236668,0.1636651001882967,0.23485281991484366,south,insulated-composite,0.12735392870240303,0.02280089127476505,2,170.68184802816197,2.327754364991575,11.87,23.7128,37.2083,175.5772,134.1837,370.6818,5.82972,4.22472,25.713
3111,ladakh,winter,0,-20.5,0,14.5,4.256762287255198,4.131330428689412,2.369389664986258,0.29130561946969635,0.12350156678891167,west,rammed-earth,0.0,0.0,8,92.25368629156053,1.967092050442785,-15.9197,717.4329,145.7074,0.0,80.7823,943.9227,1.07891,0.11227,26.675
3112,spiti,winter,19,-21.65,0,14.5,4.924304019827249,2.969862478105571,2.6886132130782423,0.26011836511880543,0.24213606841388263,south,rammed-earth,0.05439231218517006,0.0,3,181.3156581519039,1.575530199404523,-14.3801,56.9046,98.7308,232.3759,93.3044,481.3157,2.61165,1.86838,24.236
3113,ladakh,winter,20,-20.0,0,14.5,3.2552670442070912,3.317185718922162,2.932582276117996,0.34609163515030233,0.17193383859558814,west,insulated-composite,0.0,0.015448009853914726,1,135.68106796230677,1.823880928790373,-15.4987,187.461,38.3726,0.0,47.5412,273.3748,3.94845,0.25929,17.228
3114,kaza,summer,8,10.025,560,8.2,4.070979562701994,4.476473335452875,2.3960876061676957,0.21136181523424208,0.15935652141707732,west,rammed-earth,0.11527691810441777,0.03873883760106997,7,151.05869814113905,1.02788656687749,20.4824,0.0,57.5504,696.1704,108.8266,862.5473,4.53432,3.89637,30.121
3115,ladakh,winter,0,-20.5,0,14.5,5.106943069868822,4.2706377488275304,3.0447760370354997,0.27478989868542375,0.3068185400603869,south,rammed-earth,0.0,0.0,4,147.40785400231283,1.788083264181942,-16.1812,337.6987,201.9913,0.0,111.7139,651.404,1.01774,0.27893,43.039
3116,kaza,summer,10,15.225,840,8.2,5.99604800639101,2.693154435948309,2.798108864877111,0.21973294272760358,0.32104648452508616,east,insulated-composite,0.0,0.0,7,139.13108521749183,1.5969412431815118,27.9731,0.0,134.5963,875.8295,195.1198,1205.5456,2.44148,0.29186,28.515
3117,spiti,summer,19,7.249999999999999,0,8.2,3.771357347420593,4.160876592727656,2.2186417778291663,0.3660268154879954,0.21758374847592343,west,rammed-earth,0.12652488009341273,0.0,6,48.29917499689233,2.239280579373488,16.229,34.9463,49.435,437.0725,126.8453,648.2992,5.18974,4.03189,18.769
3118,ladakh,summer,13,19.6,890,8.2,3.6992395385771024,2.557557170561875,2.6135768382239384,0.3944751149267552,0.1805593598039677,west,rammed-earth,0.10326583101494181,0.0,6,135.13979134695683,1.2538128109515752,34.0181,0.0,59.1074,623.7333,69.8384,752.6791,4.59029,3.29341,11.494
3119,ladakh,winter,4,-22.3,0,14.5,5.866447952161531,2.8031074032952583,2.430941169601187,0.33974905473486683,0.3377155031337685,east,insulated-composite,0.038036543010857855,0.0,8,187.64195894292942,1.4883914450510316,-11.4044,122.7495,72.5842,678.6381,113.6701,987.642,4.92761,1.45964,20.854
3120,kaza,summer,20,6.425000000000001,0,8.2,5.398339398582215,4.052769540044251,3.0206468947877076,0.25316739938609023,0.17198423470579688,east,insulated-composite,0.11157709167456888,0.0,7,109.5893707210249,0.7843674816645404,15.1997,54.2691,70.9244,578.0917,106.3042,809.5894,6.1941,3.53747,45.952
3121,ladakh,winter,4,-22.3,0,14.5,5.154375765991519,4.529119874616017,2.400530277374422,0.3238743481596007,0.2485464336910641,north,rammed-earth,0.0,0.0,8,22.754818154448646,2.9204121165148367,-17.3572,510.675,155.7741,0.0,165.6596,832.1086,1.19953,0.22595,34.144
3122,siachen,summer,0,-8.149999999999999,0,8.2,4.354821624246982,4.4310656623599565,2.779428882359719,0.3859141074486246,0.1921965254447437,south,insulated-composite,0.0,0.04016973800161762,7,175.93511740403125,2.0696845598231435,-0.7509,322.643,68.1288,324.0597,161.1036,875.9351,4.55573,0.44252,31.299
3123,spiti,winter,10,-15.549999999999999,610,14.5,3.0346537210522024,4.565361330232746,2.4177605740240726,0.30247687171037285,0.2760713883008473,north,rammed-earth,0.0,0.0,4,63.85220808010744,1.6504911000671552,-7.7622,0.0,153.6272,270.3616,80.7214,504.7102,1.12028,0.25097,18.684
3124,spiti,winter,1,-23.15,0,14.5,5.971564367259296,3.7386444252269495,2.625885946441764,0.4467637692723979,0.33134624738742247,west,insulated-composite,0.07308127392881299,0.0,6,118.05919406451093,1.0314174115438832,-14.8799,73.3898,46.8616,511.0479,86.76,718.0592,7.17863,2.51581,30.261
3125,ladakh,summer,19,9.2,0,8.2,5.653277585964326,4.65241275944609,2.9166588265313553,0.18111938679358436,0.2765638394072911,north,insulated-composite,0.0,0.023702827950535344,4,86.82520879178482,0.9768532949251736,14.058,312.062,112.5682,0.0,88.3477,512.9779,2.17046,0.40944,55.389
3126,siachen,winter,3,-34.45,0,14.5,5.880079387157871,4.34743784570006,2.268602075391554,0.35635087050042563,0.14902829129505493,west,rammed-earth,0.08620970960424126,0.03053184941277693,4,72.95033202563391,2.8222347677582658,-28.537,51.2141,56.1377,163.3722,202.2264,472.9503,4.13578,2.95144,36.054
3127,siachen,winter,8,-29.35,310,14.5,4.218908599030231,4.24592510382483,2.987865467162186,0.23591728401844636,0.118063940627025,north,rammed-earth,0.0,0.053982127442034455,7,61.63170537458653,2.815878901357992,-22.6107,92.2247,210.4889,218.093,240.8251,761.6317,1.23365,0.46721,37.756
3128,spiti,winter,3,-24.05,0,14.5,3.7352604870289476,4.020684993768894,2.4941311548303933,0.18927905375794898,0.17219301648389052,east,insulated-composite,0.08082559539152469,0.0,5,129.25819306239538,1.0120475938845839,-14.9525,52.4328,65.7785,430.7657,80.2811,629.2582,4.55236,2.6058,25.942
3129,spiti,summer,0,2.25,0,8.2,3.9103877194606027,3.842222955819432,3.036603434589309,0.3674533577335601,0.18990839437733165,east,rammed-earth,0.0,0.04476090373666654,6,94.51954934765503,0.47141324386546957,9.6045,234.5776,181.8849,247.6242,30.4328,694.5195,1.65934,0.47105,26.116
3130,ladakh,summer,5,3.6,40,8.2,4.789897793022293,3.7135056214878874,2.4372119328870356,0.20815545965004126,0.19907413970250037,north,rammed-earth,0.10939128921950389,0.0,6,76.64097904813876,1.6186959278369002,12.0744,38.4254,70.0977,432.605,135.5129,676.641,4.08583,3.49586,29.391
3131,ladakh,summer,2,2.9,0,8.2,4.775501775274817,3.695278143714014,2.5648057319829034,0.3146440581198521,0.2914328903746278,south,rammed-earth,0.0,0.0,6,152.7880662737831,0.8654272194888917,8.9121,400.4499,181.2187,125.0252,46.0943,752.7881,1.16535,0.26494,26.357
3132,siachen,summer,6,-6.85,180,8.2,4.869592018389179,4.603264822906399,2.761415804948073,0.4080841331338345,0.23914280764969054,east,rammed-earth,0.035801646013577826,0.0,6,30.14489971653854,2.108078407845582,0.0944,48.0852,101.5433,305.1062,175.4103,630.1449,2.59632,1.3023,35.649
3133,kaza,summer,15,17.025,650,8.2,4.637828765012982,4.794538902583061,2.7175616088081993,0.36891919152230657,0.26599626894737544,south,rammed-earth,0.06513402482954697,0.04004146274582756,6,76.45739088662994,1.4214452423008164,25.4502,0.0,58.7187,533.1424,143.3907,735.2518,3.60707,2.48252,35.622
3134,spiti,winter,8,-18.95,310,14.5,5.048742447079003,3.169165431977622,2.714647175956967,0.3306530664494226,0.31253836889393705,west,rammed-earth,0.09134302639958376,0.0,7,76.74242211488163,2.7830323740387155,-9.764,25.4368,74.2593,468.8425,208.2038,776.7424,3.99261,3.0521,24.23
3135,spiti,winter,0,-22.45,0,14.5,3.0378364807643683,2.526285677527281,3.123966023151129,0.37044189772504343,0.2745988201054208,east,insulated-composite,0.06046426282192706,0.02206541308323577,7,144.95409692509068,0.4659350745133954,-4.9694,60.186,84.5521,670.471,29.745,844.9541,6.09537,2.22899,10.865
3136,kaza,summer,12,18.125,920,8.2,5.565035382164413,3.7991537287446127,2.6201498298699324,0.43636866377170147,0.3221793232456222,east,rammed-earth,0.1352540388210186,0.025640978006126164,8,58.19639307837774,2.5785217169007097,27.5077,0.0,30.1449,648.6195,234.2652,913.0296,5.88573,4.56244,28.809
3137,ladakh,summer,21,6.1,0,8.2,4.6848981390971325,4.0434747011434595,2.4432849440146724,0.2764128352195332,0.23235039189330423,west,insulated-composite,0.09224548916902331,0.05635579161353539,7,130.08561180285164,0.6051991407998897,16.0721,55.8517,56.0797,659.3176,58.8365,830.0856,6.24228,3.38225,29.005
3138,siachen,winter,12,-24.75,720,14.5,3.622550759702791,4.150197262247998,2.744329185554165,0.16598439987589425,0.2494168255527927,east,rammed-earth,0.0,0.011116405330946036,5,47.03628042192798,0.3052900197448594,-16.673,0.0,298.705,323.8202,23.8973,646.4226,0.68887,0.30085,28.834
3139,kaza,winter,7,-20.175,120,14.5,5.275184717772899,4.942135316028315,2.4626515001219516,0.3248572012589702,0.18516428313031846,north,rammed-earth,0.14277611811428154,0.0,1,162.83030551913893,0.33263346729349014,-14.2523,24.6215,42.5147,168.3812,27.313,262.8303,5.52972,4.49488,41.247
3140,ladakh,summer,19,9.2,0,8.2,5.536981525580903,2.6392625129849216,2.936390326549872,0.20412581604525207,0.10508854153218106,north,insulated-composite,0.0,0.0,3,78.8904152161324,0.8200682699191668,12.3514,482.0539,59.7863,0.0,26.1531,567.9933,2.26806,0.09554,30.108
3141,spiti,summer,21,4.1499999999999995,0,8.2,5.478389746260911,4.756260790700783,3.0063588604771065,0.18544076353060174,0.14636977339889962,west,insulated-composite,0.0,0.0,4,79.77207365121131,2.6906491292722885,7.1853,594.3737,80.2084,0.0,163.547,838.1291,2.06045,0.13306,59.579
3142,siachen,summer,12,6.750000000000002,920,8.2,5.703382046352427,3.624065274720185,2.9326919296400553,0.2582630015695676,0.3073025429098515,north,insulated-composite,0.13784608540842833,0.03227738294672918,6,166.13454309220393,1.7485150816791974,15.8,0.0,26.0615,585.9722,207.9255,819.9592,7.26193,4.6717,39.093
3143,siachen,summer,21,-6.25,0,8.2,3.3625427086735487,4.421442989282594,2.5552076034004267,0.15377368487481272,0.26091871421347407,west,rammed-earth,0.0,0.0,5,150.64782486009068,2.9954616409475507,-1.5753,293.005,267.6123,0.0,123.8825,684.4998,0.56953,0.2372,26.321
3144,kaza,winter,22,-21.275000000000002,0,14.5,3.589364457010383,4.91573028027899,2.6410576510485972,0.1531894356897709,0.26383137648248123,north,insulated-composite,0.0,0.04388949149520099,1,36.00485720969374,0.36359704560135536,-17.0709,139.3184,78.0568,0.0,16.9279,234.3031,1.9947,0.53244,32.947
3145,kaza,summer,14,18.224999999999998,800,8.2,5.733427934730207,4.802204606042704,2.600002850701852,0.29205048947968654,0.30641715923798174,south,rammed-earth,0.0,0.05555189776011428,1,40.595293188374725,2.7886655898655524,24.7656,0.0,70.1318,296.9214,278.7804,645.8336,1.45201,0.64891,45.474
3146,ladakh,winter,21,-20.2,0,14.5,3.4978568449832306,3.5799371397348954,2.4561725043686815,0.29735087894973034,0.29172355098905967,east,rammed-earth,0.030918247962355684,0.0,6,122.91495845443146,1.6788394039164807,-10.6288,99.6997,130.5818,400.6833,91.9501,722.915,2.03822,1.20212,17.025
3147,siachen,winter,22,-32.65,0,14.5,3.194219245416345,4.601108552819527,3.028038641849068,0.3905882447494219,0.30370315638468254,east,rammed-earth,0.0,0.0,8,29.936994564237793,1.3362727585853256,-25.7121,369.3153,188.7482,199.3664,72.5071,829.937,1.44662,0.27609,23.268
3148,siachen,summer,9,1.450000000000001,720,8.2,5.935277977109431,3.404130457029671,2.760867124512214,0.22314443107028065,0.3417378097520618,west,rammed-earth,0.0,0.020594963011159,3,184.51015896693585,1.0878864862182211,10.1199,0.0,209.0648,519.0418,114.2193,842.3259,0.96376,0.44797,36.029
3149,siachen,summer,8,-1.3499999999999996,560,8.2,3.3414717595185253,3.239053221819944,2.960887600200155,0.3502613067474907,0.18902449460674925,east,insulated-composite,0.0,0.0,2,169.18988711953594,1.9804368257245564,8.6369,0.0,61.0933,377.8185,114.6225,553.5343,3.89179,0.17184,17.242
3150,kaza,summer,18,10.525,90,8.2,4.099638797747805,3.7074227317792903,2.5571560769242896,0.25655581407354167,0.2714036092081104,east,insulated-composite,0.06969243728488535,0.057188151887300614,6,165.84050301790967,0.4938373184196547,21.2808,48.1531,62.6486,612.3782,42.6606,765.8405,5.34377,2.73988,23.895
3151,siachen,summer,6,-6.85,180,8.2,5.817128720477921,4.397341250353884,2.2602012513999155,0.41109132489901434,0.30963639672701154,north,insulated-composite,0.0,0.03433486827871397,7,94.13066460357386,2.007195626470403,0.5399,162.3385,47.9978,427.938,155.8564,794.1307,4.79658,0.51039,31.261
3152,siachen,summer,0,-8.149999999999999,0,8.2,5.576698077332301,3.3483028800238968,2.2567717571145556,0.39980919387074226,0.29975390694860543,east,rammed-earth,0.0,0.01918170785876696,7,81.3590514086778,1.92877254253373,-1.3401,317.5891,132.7669,236.5612,94.4418,781.3591,1.60865,0.40038,21.392
3153,ladakh,winter,7,-19.2,120,14.5,3.4002011307540085,4.669157559491069,3.1595521790313787,0.18576364620676497,0.30596446039651504,south,insulated-composite,0.08829000466533987,0.0,5,110.43169685687681,1.6204714730930925,-11.0355,34.8677,70.2955,351.6746,153.5939,610.4317,4.7395,2.9536,34.539
3154,spiti,summer,22,3.25,0,8.2,4.6586391588556815,3.171519566844183,2.9426538466979055,0.34512384249602945,0.1560806044870017,south,insulated-composite,0.0,0.014258098058844473,7,82.45974601291104,2.214443780225258,9.913,415.4769,68.6796,171.9937,126.3095,782.4597,3.92976,0.23695,25.469
3155,siachen,winter,16,-29.15,290,14.5,4.056152464368086,3.2874258587627065,2.90256550852419,0.21820923231372935,0.3160515273300409,south,rammed-earth,0.0,0.0,1,45.5822086731621,0.6258971629853727,-24.6849,19.0649,153.3129,0.0,23.1344,195.5122,0.80818,0.28732,24.629
3156,spiti,winter,22,-22.25,0,14.5,3.8652974826644684,4.049581073015098,2.793758379738218,0.18426685364003575,0.29019977651070417,north,insulated-composite,0.0,0.013945862469986406,6,196.95011947052535,1.7920071186792084,-15.1096,313.2576,121.6477,234.5218,127.523,796.9501,2.14038,0.35679,29.651
3157,kaza,winter,1,-22.175,0,14.5,4.592216576853636,3.9244784602399765,2.7823236049033433,0.3651361105091109,0.13208048759867752,south,insulated-composite,0.0,0.02743639881504658,6,180.11311844261337,0.38220652812757894,-15.098,420.9533,69.6617,262.0183,27.4799,780.1131,4.23998,0.30298,30.226
3158,kaza,winter,16,-17.775000000000002,290,14.5,5.134444660068588,4.399874678521037,2.555388812337581,0.22817306861116637,0.23665799949583743,north,rammed-earth,0.07915819294532388,0.03782433226453492,4,131.980083636235,1.9511955941805443,-11.056,21.0042,66.8996,271.839,172.2373,531.9801,3.49598,2.86604,39.087
3159,ladakh,summer,22,5.2,0,8.2,3.1875180953077544,4.856392919367579,2.850404381230036,0.2957986602458204,0.2948965009451839,south,insulated-composite,0.12227733110630881,0.0,5,87.19343640198929,1.1009144779033309,14.067,34.5442,48.057,419.0271,85.5651,587.1934,6.99203,3.97346,26.078
3160,spiti,winter,13,-14.549999999999999,700,14.5,5.053952978122112,2.6740202063491756,3.0463308000766016,0.3624828069980246,0.24946004339966613,east,rammed-earth,0.0,0.010917108128814587,4,50.97989949388161,2.068489424958951,-6.7536,0.0,157.4325,264.5441,118.7685,540.745,1.41531,0.29956,21.911
3161,kaza,winter,23,-21.375,0,14.5,4.41261211461692,4.274384438827803,2.4384540586458954,0.2993117762687032,0.2997202613040695,west,insulated-composite,0.09759316585286508,0.014724111322268281,5,127.48330013575043,0.894430072242896,-12.8559,48.2814,44.9685,464.6228,69.6105,627.4833,6.38122,3.328,27.18
3162,spiti,winter,5,-23.95,0,14.5,3.6170820739892484,4.469864021594372,2.5979535549490715,0.38726887557748135,0.20473195253014992,south,insulated-composite,0.0,0.01757534847153876,7,181.18501294467538,1.5076981477805893,-16.1778,414.3254,62.3742,313.747,90.7384,881.185,4.42016,0.30329,23.038
3163,siachen,summer,10,3.8499999999999996,840,8.2,5.529492926791788,4.183400005817063,2.8882510970963997,0.23689356588388394,0.30513553223574,north,rammed-earth,0.09333843841411281,0.0,1,138.3311724152113,0.8454646690983811,10.2629,0.0,26.1051,228.7894,81.4514,336.3458,3.70582,3.10583,44.695
3164,siachen,summer,12,6.750000000000002,920,8.2,3.159095271928862,3.5750167567967646,2.3926952025671118,0.18792173574757115,0.30088876506677037,north,rammed-earth,0.12316188665744121,0.0,3,135.91934876487062,0.3099399099692564,17.0316,0.0,31.1549,417.5492,18.0422,466.7463,4.42818,4.00571,16.845
3165,siachen,winter,3,-34.45,0,14.5,5.108646004578621,4.028048991961276,2.880709290676196,0.22479912065065735,0.29179411746854317,west,insulated-composite,0.1343616644155793,0.041187882455239765,5,161.84780679447178,0.6287648722655279,-25.9868,37.7661,53.9823,498.8618,71.2376,661.8478,6.84392,4.61142,39.828
3166,spiti,winter,3,-24.05,0,14.5,3.1571365102512616,2.582865594419265,3.0077576168094695,0.4304950605316875,0.20641879557030268,east,insulated-composite,0.036700745156370694,0.014038769185171386,2,79.10635927699,2.5099934801715613,-16.6801,43.1307,36.7492,135.279,63.9475,279.1064,5.98901,1.39339,10.285
3167,spiti,summer,15,16.05,650,8.2,5.044275639155184,2.811256103581623,2.2818411913970147,0.3657405994569476,0.29269561611427297,south,insulated-composite,0.060120445783344925,0.010150396710825401,2,158.32824125415777,1.1032198502688337,24.3707,0.0,23.0512,329.6311,49.5149,402.1972,5.95329,2.15559,16.048
3168,kaza,winter,5,-22.975,0,14.5,5.5541103212281575,2.6208597466281045,2.455407593176388,0.2538621449347247,0.19813652234248097,south,rammed-earth,0.025039966671570886,0.0,7,27.717879437702177,1.958106119029535,-14.816,126.4945,161.528,321.8906,117.8048,727.7179,1.69902,0.93891,21.938
3169,ladakh,summer,21,6.1,0,8.2,4.637269067279488,3.980708534640436,2.3370913820435506,0.16274699456313566,0.2416233402597566,north,insulated-composite,0.033236593202915554,0.04152890248516966,1,187.33528270100732,2.468957683748879,11.3781,64.7948,55.7624,35.9311,130.847,287.3353,3.09233,1.50369,29.873
3170,spiti,winter,9,-17.05,480,14.5,3.9532654065241086,4.201000946857021,2.202538440831095,0.23635733217255112,0.15854229836291445,west,insulated-composite,0.1417022224786216,0.0,3,35.35514058386091,2.9135720895747297,-10.632,0.0,21.2006,164.853,150.396,336.4496,6.9202,4.43814,23.929
3171,siachen,winter,16,-29.15,290,14.5,5.036319606707829,4.515856790208908,2.726073100446634,0.3402034111718252,0.3249461604230578,north,rammed-earth,0.12982712903257604,0.0,2,30.01988785142525,2.953269387507906,-24.1047,5.3288,33.3157,7.2062,184.1693,230.0199,5.19417,4.22956,36.774
3172,siachen,summer,13,7.250000000000002,890,8.2,4.40056911953249,2.744897144837963,2.680644634517991,0.2554118664332611,0.10578552128249846,west,rammed-earth,0.0,0.0,8,148.84116728751837,2.421709866715841,22.9191,0.0,393.2447,902.1163,263.2166,1558.5776,0.94597,0.09617,20.637
3173,spiti,summer,23,2.6499999999999995,0,8.2,4.792020172083161,2.81786071471971,3.013551974491745,0.23926571026308197,0.19918291935176685,east,rammed-earth,0.0,0.0,5,195.97442391388824,1.1438162126313813,7.8637,388.7975,234.1007,20.198,52.8782,695.9744,0.88617,0.18108,26.381
3174,kaza,winter,16,-17.775000000000002,290,14.5,5.758851405220622,2.5324803268367524,2.954749777202303,0.20396571812031053,0.30679516361177384,north,rammed-earth,0.0,0.051452193200273486,1,144.42346454947742,2.5052936800320076,-13.0188,16.4603,141.3958,0.0,111.4568,269.3129,1.09844,0.62192,27.829
3175,kaza,winter,17,-19.175,110,14.5,5.769090851112642,4.35285130124193,3.090205355968652,0.15501224099838137,0.22791962819170722,north,insulated-composite,0.030281149799640132,0.0,7,180.69960234303042,1.2909724184476203,-11.7938,130.4558,143.4844,418.572,188.1874,880.6996,2.63997,1.12481,58.757
3176,kaza,winter,19,-20.675,0,14.5,3.577651852772651,4.335894769562489,3.1564694242179683,0.3122500881594704,0.3376791974714387,west,rammed-earth,0.12146761507382932,0.036078624865999505,4,71.55227350858183,2.564248064459127,-13.6861,25.6399,57.047,215.9698,172.8955,471.5523,5.07784,4.22834,28.703
3177,ladakh,winter,20,-20.0,0,14.5,4.446533409359774,3.1147580645409465,2.571254939507104,0.2351241975474711,0.2752297836025922,east,insulated-composite,0.0,0.05452265633716784,1,173.6611859583553,0.7018132869751388,-14.3974,126.4395,59.6735,58.4198,29.1284,273.6612,2.97598,0.61369,22.04
3178,spiti,winter,9,-17.05,480,14.5,3.777065511343507,3.8365044636960763,3.1393639968606464,0.15074276369484135,0.24905710343123535,west,rammed-earth,0.08630695019103753,0.0,3,175.16995304139405,0.5607984776362394,-8.8029,7.8353,86.582,329.37,51.3827,475.17,3.17367,2.84178,33.054
3179,spiti,winter,9,-17.05,480,14.5,4.009540825140235,4.800633354316568,3.1057656060934864,0.37914271165486035,0.28425141243439467,east,rammed-earth,0.0,0.050561690705575604,5,163.0077629243018,0.7808243067133289,-9.1813,37.4364,167.8963,386.5239,71.1511,663.0078,1.74131,0.59549,34.454
3180,siachen,summer,9,1.450000000000001,720,8.2,4.02479020932733,3.5610289601616154,2.5647732267216288,0.37217738476722473,0.15013723156313588,west,rammed-earth,0.0,0.04154793509691984,8,169.27120795939152,2.626683936683575,13.701,0.0,171.3443,727.4658,221.3296,1120.1397,1.65542,0.41347,20.463
3181,spiti,summer,22,3.25,0,8.2,3.1487560382728765,2.658958436864478,2.3880066159832967,0.2579415180507553,0.3448130928341349,east,insulated-composite,0.0,0.015080275050232458,2,184.33852624724548,2.4881703237641437,10.3994,144.5843,51.5973,125.9725,62.1845,384.3385,2.96655,0.414,10.4
3182,kaza,summer,3,1.625,0,8.2,4.0285067221664175,3.210593712749859,2.6468241216253503,0.2942788848171435,0.34648654274473123,north,rammed-earth,0.0,0.03394890214151318,3,184.1026198298192,0.7508287461462442,8.2075,157.2797,152.0752,143.2773,31.4704,484.1026,1.31625,0.54131,18.944
3183,ladakh,summer,7,8.2,380,8.2,3.1926465744095984,4.808849791656311,2.493817419654407,0.428219503260056,0.10337132413166403,east,insulated-composite,0.0,0.0,2,70.11169111775787,2.157562248110431,15.8957,0.0,41.8859,289.7053,112.877,444.4682,4.75799,0.09397,20.226
3184,siachen,summer,21,-6.25,0,8.2,4.25863748932825,3.7065394062117125,2.754001806301586,0.33928521567590086,0.15253058962868177,west,rammed-earth,0.07637298107180389,0.027936107493857942,8,169.0189024179748,2.4238565734251565,4.0397,61.5407,104.7712,584.4754,218.2316,969.0189,3.75719,2.63924,26.033
